Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Fiji,FJI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.3909683380951,24.8305313068382,25.6566355923533,25.6979640414781,27.2286335314833,26.2378048405692,24.9340928830644,21.922400648186,19.0519141048331,..
Fiji,FJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.9539184570312,96.0214233398438,98.099250793457,98.6499328613281,100.935417175293,103.447242736816,111.436157226562,111.689971923828,110.814964294434,108.04418182373
Fiji,FJI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.02251660823822,1.02075028419495,1.02326023578644,..,1.01970732212067,..,1.01709544658661,1.0168958902359,..
Fiji,FJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,88.2669982910156,87.7612457275391,88.7946090698242,..,91.2016830444336,75.5654525756836,91.0533828735352,92.0937118530273,84.1122055053711
Fiji,FJI,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,71.1111111111111,71.1111111111111,61.1111333333333,58.8888666666667,70,65.5555666666667,57.7778,56.6666666666667,..,..
Fiji,FJI,Surface area (sq. km),AG.SRF.TOTL.K2,18270,18270,18270,18270,18270,18270,18270,18270,18270,..
Fiji,FJI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.4756627460653,22.6437560927569,23.615705626519,23.5346235421212,24.669942067799,23.9933534165529,22.7371349405127,19.2586100716893,15.9067085139697,..
Fiji,FJI,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,0.989795911368608,0.990369350346329,0.990369350346329,0.990369561984992,0.990369541408698,0.990369540646613,0.990369540646613
Fiji,FJI,Time required to start a business (days),IC.REG.DURS,58,58,58,40,40,40,40,..,..,..
Fiji,FJI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,4.72619063405015,5.77616321793046,14.4692758250923,4.47347389325661,6.64799863043001,3.92586654410215,7.82759374282617,21.2714498962907,3.97999104759544,..
Fiji,FJI,Urban population growth (annual %),SP.URB.GROW,1.21655352939236,1.17554362508096,1.11527739986231,1.05330989712114,0.984371515788986,0.901096947630469,0.830716449747723,1.0847862837335,1.31150162606102,1.39930840248299
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.475,7.254,6.282,5.504,4.856,4.328,4.092,4.092,4.159,..
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.36735333127774,2.39829480369459,2.25370768976039,2.31061337452533,2.31594204179389,2.38668391429869,2.34930667311493,2.45212949192986,2.30731781287661,2.37926495899565
Finland,FIN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.34448598130841,2.94616822429907,2.54785046728972,2.14953271028037,2.14953271028037,2.61682242990654,2.80373831775701,2.80373831775701,..,..
Finland,FIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.7,99.7,99.7,99.6,99.6,99.6,99.5,99.6,..,..
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575,..,..
Finland,FIN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,85.5,..,..,..,..,..,..,..
Finland,FIN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,15510.8355034738,15249.9893802302,..,..,..,..,..,..,..,..
Finland,FIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6116.22729442255,6213.35776612777,5924.70012488295,..,..,..,..,..,..,..
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.0176291228019,36.4814376235518,35.4069588665232,34.8104524683015,37.5495468424797,38.4687872116233,39.8806794019795,35.7875633302246,39.5516253381964,44.8914237716506
Finland,FIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.75,1.71,1.65,1.57,1.49,1.41,1.35,1.37,1.46,..
Finland,FIN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-4922279528.51917,17528599997.1113,17485137455.9981,5124075140.91557,17149122038.4329,-10571698824.8262,15611668561.8503,-2487590239.30074,23869274273.1603,9139669355.04597
Finland,FIN,Forest area (sq. km),AG.LND.FRST.K2,223422,223756,224090,224090,224090,224090,224090,224090,224090,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,271362405890.591,274862826772.152,234534382384.766,240771351298.84,255647979916.473,275708001767.838,268514916972.544,271886077382.097,296387625263.561,280825957768.484
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.19240962968416,1.1397180134305,1.22474892206223,-2.35496515679442,3.04648227197102,2.08377520852903
Finland,FIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,49510,49420,47180,45530,44840,48210,49940,50060,53280,54360
Finland,FIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,41660,42180,42920,45140,47590,49780,52070,53190,55560,58950
Finland,FIN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,269268432042.013,269902044302.739,258523105640.568,250227700270.444,247000774858.207,265930205917.537,275745008856.685,276803546382.438,295251261204.808,302097887913.241
Finland,FIN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,226606741870.886,230341376307.58,235157775065.327,248052265025.91,262157314767.321,274554727049.966,287530965946.702,294117289695.781,307885664517.535,327576303603.165
Finland,FIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3344639072831,21.9210525043862,21.7129881495849,23.2748554142646,24.006964176031,25.267923687795,24.0930050279749,24.52339542426,24.0668172422325,27.2991124160508
Finland,FIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.02392907701926,10.0520599955454,10.1842019957389,10.0522849596343,9.65603840857333,9.01758300794313,9.21454102016798,9.98225530086373,10.293656538116,..
Finland,FIN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,96,95,94,94,96,96,95,93,..
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.0762574576279,37.6312851322155,35.9755895640656,36.0880478856922,37.5035903509043,39.7233811069896,39.7247538126725,35.7111049496299,39.461838671317,47.6437964744131
Finland,FIN,Income share held by lowest 20%,SI.DST.FRST.20,9.3,9.4,9.4,9.4,9.4,9.3,9.2,9.5,..,..
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3216360530733,23.0974832887862,23.305816401353,23.4973657352495,24.4006875798163,23.9961963831373,23.8782946576725,24.0364983742092,24.0604324125877,25.091964496642
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.55829450973857,1.63162333665335,1.61674649704926,0.0874254582934526,0.819262897258781,2.00183627649704,1.49655419230197,1.63467899810999,2.16242780728525,4.24648660854055
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732,81.9341463414634,..
Finland,FIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.0162338998744,54.9721480254051,51.2705210968721,49.3202365478322,54.2382537289375,56.0350076927009,54.8140869265188,49.4648351599837,56.6855650098748,65.2692512674021
Finland,FIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.53386093450991,1.45193018748459,1.44996097168673,1.41965262644931,1.35129760805299,1.36253437390239,1.35371761625629,1.42582276779338,1.26152989821883,1.72168290261653
Finland,FIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,136.2635488,139.2050448,134.9804296,131.3887581,129.9894338,129.6355826,129.4929527,128.7646479,129.1548109,128.6830329
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.7,2.6,2.5,2.4,2.4,2.3,2.3,2.2,2.2,..
Finland,FIN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,94.9338517869,95.7932677237,100,99.5695419418,98.0197706337,96.9334584129,96.1974668763,97.022325989,95.1856968615,..
Finland,FIN,Net migration,SM.POP.NETM,18026,15950,12433,17210,13307,11646,15558,17482,14928,..
Finland,FIN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1073207238.90387,1068529689.12229,865419880.708975,860964517.47309,908303115.941151,841053346.465202,841961779.328994,598130660.990562,667355299.134199,594148071.793833
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,17.8978314521702,17.9720030274112,18.0301108880919,18.0820078312658,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954,18.2301659134121,..
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.460723772785295,0.413560207519414,0.329383885818507,0.287421401687637,0.234670531705453,0.132641040791912,0.110191690491055,0.143641197212847,0.207288594407348,0.285874176039593
Finland,FIN,"Population, total",SP.POP.TOTL,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543,5541017,5556880
Finland,FIN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1,0.1,0.1,0,0.1,0.1,0,0,..,..
Finland,FIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.8,12.4,11.6,11.5,12,11.6,12.2,10.8,12.7,..
Finland,FIN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.30322265625,99.212158203125,99.4556198120117,99.4276275634766,99.1299896240234,99.7019500732422,99.4365997314453,99.1813507080078,99.2806777954102,..
Finland,FIN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,37.5433753750226,37.5312353489901,37.3739858551931,37.6267711177926,36.7055381991242,36.769581345144,36.666277547549,35.2086641628647,36.6824425165806,..
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.6918487548828,99.6617202758789,99.5672302246094,99.5080413818359,99.4682083129883,99.7032012939453,99.5557479858398,99.8175811767578,99.353630065918,..
Finland,FIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05431997776031,1.05675995349884,1.05718004703522,1.05761003494263,1.05625998973846,1.05789995193481,1.05174994468689,1.05539000034332,..,..
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,145.653442382812,147.413314819336,150.819213867188,152.471435546875,153.583709716797,153.651428222656,144.613204956055,143.122909545898,143.361343383789,..
Finland,FIN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Surface area (sq. km),AG.SRF.TOTL.K2,338420,338420,338446,338450,338450,338450,338460,338460,338470,..
Finland,FIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.6434972420848,20.6315219650357,20.4707051115264,20.8134499213858,20.7338898193115,20.824373988058,20.6684788499862,19.8669960258446,20.6553229526645,..
Finland,FIN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,14.2109185358442,14.1603139347862,14.1603139347862,13.0555185005229,13.0489100131637,13.0750489871539,13.1312368580998
Finland,FIN,Time required to start a business (days),IC.REG.DURS,17,17,17,17,17,17,13,..,..,..
Finland,FIN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Urban population growth (annual %),SP.URB.GROW,0.794913366886938,0.472281589887817,0.388059711338671,0.346086567723842,0.293287960802983,0.199422968266274,0.185101615266816,0.226703842004207,0.299633189629648,0.385119328649472
Fragile and conflict affected situations,FCS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,102.921244740383,101.156318813183,97.860812819268,95.0447941788068,93.0722205024952,92.1592446620914,91.5198506329184,90.5885381529387,89.6633393829283,..
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.1955816628487,14.3690011010127,18.7095883402732,18.3278871103893,17.5649290447897,16.5430554226803,17.2952617039374,19.1778783942069,18.1272880092559,17.45878008951
Fragile and conflict affected situations,FCS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,4.56038012774868,4.43243027816124,4.51536974748339,4.6311444924159,4.46477584012689,4.93364046841657,4.91104756009973,..,..
Fragile and conflict affected situations,FCS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,60.335683024759,..,..,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.12657879101072,1.07182669020531,0.951756516167436,0.943720412199815,0.913742827071844,0.925113260794685,0.892137929334585,0.775010831158316,..,..
Fragile and conflict affected situations,FCS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,29.2246480459559,..,..,..
Fragile and conflict affected situations,FCS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,642.15322694923,590.538274234204,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,789.657604843218,715.333715945827,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.0806189089467,23.6533813971171,19.653856357499,17.6838806577659,21.4037260197795,25.6805724086336,24.1823376766818,19.7764943311407,24.422536406139,..
Fragile and conflict affected situations,FCS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.73283336577582,4.68375340687275,4.64227693964546,4.59913988203677,4.54545766028106,4.50008012904921,4.45953950629613,4.41189370400275,4.35879208894089,..
Fragile and conflict affected situations,FCS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32234218181.9976,16719168276.1871,22113520157.3204,20980200468.3716,24564275604.7686,22678146773.0626,18749495618.3406,12218261540.0747,27406734887.0432,15320272317.8017
Fragile and conflict affected situations,FCS,Forest area (sq. km),AG.LND.FRST.K2,4891264.926,4865395.718,4839526.509,4812630.179,4786819.7,4761632.38,4735958.3,4710928,4685468.513,..
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1957737559888.94,2077047395313.54,1659059960949.31,1555352426735.14,1645540777006.25,1730287221140.22,1826389026348.85,1663072394700.79,1783491556983.2,1892553416324
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.47798414393785,2.17071787782284,0.911796549392648,2.39602766766703,2.48655518761389,2.61398078666355,2.21367764927309,-4.40833204728327,1.93884215556788,1.09821653403277
Fragile and conflict affected situations,FCS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2226.11311887951,2278.35842161776,2015.36577230299,1847.90882905878,1740.3171406248,1744.71347424374,1820.23676596997,1712.55724459829,1754.24858354815,1805.00533000496
Fragile and conflict affected situations,FCS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4469.79546508353,4508.21564719317,4349.87867853097,4388.96201013341,4516.8441532232,4637.72896140592,4750.19360954278,4502.35898156446,4639.65804115613,4873.27239941093
Fragile and conflict affected situations,FCS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1864169731928.42,1952594419284,1766339742792.9,1656230231878.53,1594875125086.32,1634310676749.92,1743396477485.48,1677901304262.98,1757431550068.34,1839551785487.28
Fragile and conflict affected situations,FCS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3743052113233.89,3863622435397.05,3812391622309.24,3933706822241.78,4139361852909.76,4344260573091.19,4549666813173,4411247583843.06,4648076389814.71,4966543197674.44
Fragile and conflict affected situations,FCS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.9949233825521,20.8320728981979,19.4854612485446,19.4668722571853,19.4071454465682,20.9321897494737,23.1472196090035,22.8670954090201,24.9628508807762,..
Fragile and conflict affected situations,FCS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,4.52318607820708,..,..,..,5.2073450473429,..,..
Fragile and conflict affected situations,FCS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,64.1306515235524,63.6830082155856,63.1324444445413,64.2303135574097,66.9620142814461,66.5344925384641,67.0844868151584,66.5492039869415,63.4893461708724,..
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.313497054286,28.7481245380376,24.9761704678631,24.4554382825272,25.564106662237,27.5904983591992,28.471901824914,22.765064452321,25.095998460404,..
Fragile and conflict affected situations,FCS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.01491973709491,2.01421263413441,2.78596411515075,2.26597033517633,3.14116002718922,5.13232620981607,4.13475119884829,2.8097397288761,7.66047405155359,8.71079854710722
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.4660138869474,60.7099873553869,61.0143090735991,61.2919989986991,61.6565362206611,61.9713531803634,62.2688995265103,61.7617589134804,61.2527953949738,..
Fragile and conflict affected situations,FCS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.4809495614881,40.4949230985467,39.2532386647789,35.1965613327217,38.8108725187719,45.0161883360185,44.6271113225776,37.3398214854804,46.2056789847968,51.6933674387343
Fragile and conflict affected situations,FCS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.95801649332353,1.94948041016414,2.04943816770147,1.83915409887155,1.9803580916469,1.6514224716877,1.68871126106531,1.75116532352954,1.69041492935879,4.91406234635081
Fragile and conflict affected situations,FCS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,62.0618074635774,68.2877131534956,71.9832779039941,70.4960744934842,67.6923858397292,76.7760264855416,75.2488118966057,76.8698650394193,77.1121373897427,79.3859627687828
Fragile and conflict affected situations,FCS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.6646849872756,89.5643132373723,87.473151768486,85.6425463278041,83.5199987742669,81.5017611089972,79.4904317089545,77.3889486637937,75.426000016036,..
Fragile and conflict affected situations,FCS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,-1097458,-1763697,-2270270,-1476682,-2323259,-1882885,-1470507,-499924,-1269284,..
Fragile and conflict affected situations,FCS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,44398920131.6834,42205360240.9363,41090899932.8613,47507100129.1275,53366339448.9289,59076190298.0805,56245419673.9197,64136479751.587,62069669792.1753,..
Fragile and conflict affected situations,FCS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,54976943393.3775,54150785033.6838,56181056074.477,56750432202.6192,62129346372.098,70838251949.7298,71602509730.1973,63545449025.9298,71622419497.9916,73533093779.6512
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,40.9398621365913,41.8986260636975,42.8478472862863,43.8182486785648,44.8036930254888,45.7956942208216,46.8254722136399,47.900127532952,48.9781676482229,..
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.44644790652366,2.34149907102572,2.26578701944018,2.26330045332865,2.24877640978862,2.21443113318158,2.24869625634771,2.29467629065397,2.25062467132953,1.72934432059635
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,837410155,857018106,876436311,896272698,916427867,936721531,957785553,979763631,1001814433,1019139254
Fragile and conflict affected situations,FCS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,30,29,31.1,31.2,31.6,31.8,..,..,..,..
Fragile and conflict affected situations,FCS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.34993879596153,1.33774405219142,1.28549638982575,1.27178878290642,1.23731608070743,1.18776441060176,1.15851810306932,1.13954814020262,1.07527993788566,..
Fragile and conflict affected situations,FCS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,67.2622985839844,67.7389678955078,67.8819885253906,68.6180114746094,68.9880676269531,69.5115203857422,69.9536590576172,70.5274963378906,71.1333312988281,..
Fragile and conflict affected situations,FCS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"School enrollment, primary (% gross)",SE.PRM.ENRR,94.5827102661133,93.9342422485352,92.7339401245117,92.6985168457031,93.3524398803711,94.4557037353516,95.51953125,96.5558776855469,95.5343017578125,95.6986999511719
Fragile and conflict affected situations,FCS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.893180012702942,0.893469989299774,0.901950001716614,0.897580027580261,0.901229977607727,0.904120028018951,0.902559995651245,..,..,..
Fragile and conflict affected situations,FCS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,46.9632911682129,45.0854911804199,45.3319892883301,44.7550506591797,45.2956008911133,45.7460289001465,46.1323013305664,46.6529083251953,47.0820503234863,46.9338684082031
Fragile and conflict affected situations,FCS,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Surface area (sq. km),AG.SRF.TOTL.K2,20757145.412,20757131.958,20757185.541,20757172.92,20757167.283,20757173.383,20757177.118,20757135.871,20757138.871,..
Fragile and conflict affected situations,FCS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,11.165235099603,11.6305509056539,11.6305476823072,11.5708029164044,11.5300042263843,11.8707646454047,..
Fragile and conflict affected situations,FCS,Time required to start a business (days),IC.REG.DURS,37.7918918918919,33.3054054054054,33.2315789473684,33.6552631578947,32.1157894736842,31.0105263157895,30.5710526315789,..,..,..
Fragile and conflict affected situations,FCS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Urban population growth (annual %),SP.URB.GROW,3.31476875240453,3.20806726341343,3.20783504220033,3.18574155190477,3.13853011386894,3.05401784599849,3.08507835695637,3.18659241512951,3.18120536353013,2.40042265585775
French Polynesia,PYF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,19.556958430367,20.9791687502218,20.127494905812,11.1465817149408,..,..
French Polynesia,PYF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.946,1.959,1.905,1.852,1.804,1.789,1.712,1.705,1.699,..
French Polynesia,PYF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,99207173.3507257,61928773.3065056,26007149.1590192,61544514.3227108,90038650.7711,5937841.3702,12731152.748,-15547612.9028,-25624447.7176,-9480302.6
French Polynesia,PYF,Forest area (sq. km),AG.LND.FRST.K2,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,6031827089.12531,6151996534.96077,5325846341.7909,5497036486.74487,5833352684.45264,6135116260.64814,6022276207.18983,5731835679.23061,6080359305.28965,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.398801414346934,0.593554452942286,1.80334081452726,2.30219823670438,4.29263363103487,1.73709471857401,2.69042279849461,-6.99999134820864,2.39998809215925,..
French Polynesia,PYF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,19.6741291312004,27.4598586301122,20.6415872679574,22.5430867867187,..,..
French Polynesia,PYF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.91305566319335,15.5573334237278,11.8209633425529,22.2084033244462,13.2913476438458,10.7052602292096,30.8189587432752,10.292610755327,..,..
